date,total_cases_portugal,total_deaths_portugal,cfr_portugal,total_cases_mundo,total_deaths_mundo,cfr_mundo
2024-02-15,5642660,28111,0.4981870252682246,774620760,7034847,0.9081665975489736
2024-02-16,5642660,28111,0.4981870252682246,774620976,7034850,0.908166731596486
2024-02-17,5642660,28111,0.4981870252682246,774621708,7034858,0.9081669061616332
2024-02-18,5642660,28111,0.4981870252682246,774623058,7034886,0.9081689380849802
2024-02-19,5642768,28114,0.4982306555931415,774677972,7035158,0.9081396727774776
2024-02-20,5642768,28114,0.4982306555931415,774694311,7036614,0.9083084643950613
2024-02-21,5642768,28114,0.4982306555931415,774694512,7036616,0.9083084868942508
2024-02-22,5642768,28114,0.4982306555931415,774696081,7036618,0.9083069054534175
2024-02-23,5642768,28114,0.4982306555931415,774697444,7036619,0.908305436464045
2024-02-24,5642768,28114,0.4982306555931415,774698170,7036623,0.9083051015855633
2024-02-25,5642768,28114,0.4982306555931415,774699720,7036663,0.9083084475621083
2024-02-26,5642909,28115,0.49823592760400703,774751029,7036900,0.908278884002618
2024-02-27,5642909,28115,0.49823592760400703,774767018,7038305,0.9084414845341288
2024-02-28,5642909,28115,0.49823592760400703,774767246,7038306,0.9084413462672376
2024-02-29,5642909,28115,0.49823592760400703,774768820,7038311,0.9084401460554389
2024-03-01,5642909,28115,0.49823592760400703,774769648,7038346,0.9084436926728963
2024-03-02,5642909,28115,0.49823592760400703,774770337,7038350,0.9084434010797705
2024-03-03,5642909,28115,0.49823592760400703,774771707,7038376,0.9084451505403256
2024-03-04,5643002,28118,0.4982808795743826,774814939,7038574,0.9084200169248414
2024-03-05,5643002,28118,0.4982808795743826,774827902,7039805,0.9085636928960259
2024-03-06,5643002,28118,0.4982808795743826,774828173,7039805,0.9085633751213639
2024-03-07,5643002,28118,0.4982808795743826,774829727,7039810,0.9085621982079684
2024-03-08,5643002,28118,0.4982808795743826,774831193,7039812,0.9085607373062999
2024-03-09,5643002,28118,0.4982808795743826,774831905,7039819,0.9085608058434299
2024-03-10,5643002,28118,0.4982808795743826,774832697,7039837,0.9085622002345624
2024-03-11,5643073,28124,0.49838093535206796,774872814,7040025,0.9085394238647272
2024-03-12,5643073,28124,0.49838093535206796,774885421,7041164,0.9086716318540725
2024-03-13,5643073,28124,0.49838093535206796,774885653,7041166,0.9086716179012803
2024-03-14,5643073,28124,0.49838093535206796,774887344,7041167,0.9086697640012042
2024-03-15,5643073,28124,0.49838093535206796,774888869,7041168,0.9086681047679367
2024-03-16,5643073,28124,0.49838093535206796,774889896,7041177,0.9086680619203739
2024-03-17,5643073,28124,0.49838093535206796,774890720,7041181,0.9086676118666126
2024-03-18,5643127,28128,0.4984470489499882,774928448,7041410,0.9086529237858099
2024-03-19,5643127,28128,0.4984470489499882,774937221,7042367,0.9087661308760391
2024-03-20,5643127,28128,0.4984470489499882,774937461,7042369,0.9087661075143197
2024-03-21,5643127,28128,0.4984470489499882,774938913,7042407,0.9087693083751492
2024-03-22,5643127,28128,0.4984470489499882,774939941,7042409,0.9087683609277277
2024-03-23,5643127,28128,0.4984470489499882,774940794,7042416,0.9087682639146235
2024-03-24,5643127,28128,0.4984470489499882,774941536,7042444,0.9087710069524522
2024-03-25,5643187,28129,0.4984594697996008,775047589,7042615,0.9086687191797717
2024-03-26,5643187,28129,0.4984594697996008,775052286,7043417,0.9087666893224285
2024-03-27,5643187,28129,0.4984594697996008,775052391,7043417,0.9087665662075223
2024-03-28,5643187,28129,0.4984594697996008,775053490,7043420,0.9087656646768987
2024-03-29,5643187,28129,0.4984594697996008,775054142,7043424,0.9087654162875244
2024-03-30,5643187,28129,0.4984594697996008,775055014,7043430,0.9087651679910299
2024-03-31,5643187,28129,0.4984594697996008,775055602,7043450,0.9087670590115933
2024-04-01,5643248,28133,0.49852496292915005,775089315,7043626,0.9087502386741069
2024-04-02,5643248,28133,0.49852496292915005,775092947,7044326,0.9088362921202017
2024-04-03,5643248,28133,0.49852496292915005,775093074,7044328,0.9088364012397303
2024-04-04,5643248,28133,0.49852496292915005,775093912,7044330,0.9088356766760413
2024-04-05,5643248,28133,0.49852496292915005,775094406,7044333,0.9088354844867762
2024-04-06,5643248,28133,0.49852496292915005,775095324,7044337,0.9088349241544386
2024-04-07,5643248,28133,0.49852496292915005,775096018,7044357,0.9088366907337151
2024-04-08,5643327,28140,0.49864202446535527,775127863,7044523,0.9088207683227095
2024-04-09,5643327,28140,0.49864202446535527,775133009,7045179,0.9088993654249087
2024-04-10,5643327,28140,0.49864202446535527,775133099,7045181,0.9088995179136324
2024-04-11,5643327,28140,0.49864202446535527,775133889,7045183,0.9088988496024846
2024-04-12,5643327,28140,0.49864202446535527,775134552,7045183,0.9088980721891494
2024-04-13,5643327,28140,0.49864202446535527,775135575,7045190,0.9088977757213633
2024-04-14,5643327,28140,0.49864202446535527,775135950,7045201,0.9088987551151512
2024-04-15,5643414,28144,0.4987052163814315,775162479,7045326,0.9088837748040692
2024-04-16,5643414,28144,0.4987052163814315,775164733,7045897,0.9089547937418871
2024-04-17,5643414,28144,0.4987052163814315,775164848,7045898,0.9089547878982251
2024-04-18,5643414,28144,0.4987052163814315,775165761,7045900,0.9089539753291555
2024-04-19,5643414,28144,0.4987052163814315,775166297,7045901,0.9089534758242979
2024-04-20,5643414,28144,0.4987052163814315,775167437,7045906,0.9089527840937932
2024-04-21,5643414,28144,0.4987052163814315,775168355,7045924,0.9089540297346117
2024-04-22,5643486,28149,0.4987874515857752,775196488,7046064,0.9089391024176054
2024-04-23,5643486,28149,0.4987874515857752,775198646,7046549,0.9089991367193384
2024-04-24,5643486,28149,0.4987874515857752,775198804,7046549,0.9089989514483306
2024-04-25,5643486,28149,0.4987874515857752,775199754,7046550,0.9089979664776828
2024-04-26,5643486,28149,0.4987874515857752,775200289,7046550,0.908997339137989
2024-04-27,5643486,28149,0.4987874515857752,775202121,7046559,0.908996351933356
2024-04-28,5643486,28149,0.4987874515857752,775203174,7046566,0.9089960201839936
2024-04-29,5643580,28152,0.4988323014823924,775227805,7046670,0.9089805544319969
2024-04-30,5643580,28152,0.4988323014823924,775230004,7047150,0.9090398931463443
2024-05-01,5643580,28152,0.4988323014823924,775230153,7047164,0.9090415243432876
2024-05-02,5643580,28152,0.4988323014823924,775231222,7047165,0.909040399820223
2024-05-03,5643580,28152,0.4988323014823924,775231824,7047166,0.9090398229059287
2024-05-04,5643580,28152,0.4988323014823924,775233722,7047179,0.9090392742229033
2024-05-05,5643580,28152,0.4988323014823924,775234677,7047185,0.9090389283502085
2024-05-06,5643799,28157,0.498901537776239,775261565,7047318,0.9090245561186823
2024-05-07,5643799,28157,0.498901537776239,775263774,7047699,0.90907111055082
2024-05-08,5643799,28157,0.498901537776239,775263905,7047702,0.9090713439057891
2024-05-09,5643799,28157,0.498901537776239,775264979,7047702,0.9090700845394437
2024-05-10,5643799,28157,0.498901537776239,775265754,7047704,0.909069433757034
2024-05-11,5643799,28157,0.498901537776239,775267745,7047716,0.9090686469872418
2024-05-12,5643799,28157,0.498901537776239,775269027,7047721,0.90906778867099
2024-05-13,5644198,28161,0.4989371386333364,775300168,7047788,0.9090399165243055
2024-05-14,5644198,28161,0.4989371386333364,775302787,7048172,0.9090863747920462
2024-05-15,5644198,28161,0.4989371386333364,775302906,7048174,0.9090864932215281
2024-05-16,5644198,28161,0.4989371386333364,775303802,7048176,0.9090857005754759
2024-05-17,5644198,28161,0.4989371386333364,775304308,7048182,0.909085881153133
2024-05-18,5644198,28161,0.4989371386333364,775306331,7048199,0.9090857017650228
2024-05-19,5644198,28161,0.4989371386333364,775307793,7048213,0.9090857932341202
2024-05-20,5644924,28175,0.49912098019388745,775333482,7048331,0.9090708918978427
2024-05-21,5644924,28175,0.49912098019388745,775335943,7048725,0.9091188230905994
2024-05-22,5644924,28175,0.49912098019388745,775336088,7048725,0.9091186530711312
2024-05-23,5644924,28175,0.49912098019388745,775336756,7048725,0.9091178698098508
2024-05-24,5644924,28175,0.49912098019388745,775337136,7048726,0.9091175532188104
2024-05-25,5644924,28175,0.49912098019388745,775339011,7048732,0.9091161285576019
2024-05-26,5644924,28175,0.49912098019388745,775340509,7048742,0.90911566185174
2024-05-27,5646042,28218,0.4997837423100997,775369190,7048850,0.9090959624021171
2024-05-28,5646042,28218,0.4997837423100997,775371399,7049207,0.9091394148780049
2024-05-29,5646042,28218,0.4997837423100997,775371518,7049208,0.9091394043184341
2024-05-30,5646042,28218,0.4997837423100997,775371937,7049209,0.9091390420027543
2024-05-31,5646042,28218,0.4997837423100997,775372255,7049211,0.9091389270821922
2024-06-01,5646042,28218,0.4997837423100997,775374198,7049226,0.9091385834327183
2024-06-02,5646042,28218,0.4997837423100997,775376101,7049237,0.9091377708067894
2024-06-03,5647657,28267,0.5005084409340015,775405561,7049410,0.9091255408213406
2024-06-04,5647657,28267,0.5005084409340015,775407260,7049761,0.9091688153654893
2024-06-05,5647657,28267,0.5005084409340015,775407352,7049761,0.9091687074950509
2024-06-06,5647657,28267,0.5005084409340015,775407717,7049761,0.9091682795310637
2024-06-07,5647657,28267,0.5005084409340015,775408009,7049761,0.9091679371601642
2024-06-08,5647657,28267,0.5005084409340015,775410818,7049767,0.9091654173955567
2024-06-09,5647657,28267,0.5005084409340015,775412978,7049772,0.9091635296307873
2024-06-10,5649841,28325,0.5013415421779126,775442548,7049916,0.909147430481207
2024-06-11,5649841,28325,0.5013415421779126,775444371,7050317,0.9091970054419288
2024-06-12,5649841,28325,0.5013415421779126,775444403,7050317,0.9091969679224057
2024-06-13,5649841,28325,0.5013415421779126,775444660,7050317,0.9091966665938483
2024-06-14,5649841,28325,0.5013415421779126,775444907,7050317,0.9091963769903255
2024-06-15,5649841,28325,0.5013415421779126,775447806,7050325,0.9091940096352533
2024-06-16,5649841,28325,0.5013415421779126,775450786,7050331,0.9091912894134327
2024-06-17,5652248,28398,0.5024195682850434,775482895,7050560,0.9091831741820688
2024-06-18,5652248,28398,0.5024195682850434,775484914,7051031,0.9092415432855216
2024-06-19,5652248,28398,0.5024195682850434,775484926,7051031,0.9092415292157464
2024-06-20,5652248,28398,0.5024195682850434,775485186,7051035,0.9092417401768395
2024-06-21,5652248,28398,0.5024195682850434,775485382,7051035,0.9092415103705977
2024-06-22,5652248,28398,0.5024195682850434,775487224,7051047,0.9092408980808689
2024-06-23,5652248,28398,0.5024195682850434,775490137,7051050,0.9092378695204475
2024-06-24,5654921,28485,0.5037205647965728,775529288,7051264,0.9092195625756947
2024-06-25,5654921,28485,0.5037205647965728,775531558,7051733,0.9092773759182086
2024-06-26,5654921,28485,0.5037205647965728,775531586,7051733,0.9092773430894149
2024-06-27,5654921,28485,0.5037205647965728,775531991,7051733,0.9092768682446267
2024-06-28,5654921,28485,0.5037205647965728,775532253,7051734,0.9092766900050512
2024-06-29,5654921,28485,0.5037205647965728,775535535,7051750,0.9092749051144381
2024-06-30,5654921,28485,0.5037205647965728,775539423,7051754,0.9092708624304197
2024-07-01,5657618,28557,0.5047530603868978,775581839,7051984,0.9092507902315644
2024-07-02,5657618,28557,0.5047530603868978,775584555,7052552,0.9093208412331006
2024-07-03,5657618,28557,0.5047530603868978,775584577,7052552,0.9093208154395778
2024-07-04,5657618,28557,0.5047530603868978,775584992,7052552,0.9093203288802164
2024-07-05,5657618,28557,0.5047530603868978,775585342,7052552,0.9093199185293525
2024-07-06,5657618,28557,0.5047530603868978,775586737,7052563,0.9093197012728184
2024-07-07,5657618,28557,0.5047530603868978,775590531,7052568,0.9093158977723517
2024-07-08,5659905,28638,0.5059802240496969,775633113,7052818,0.9092982083656864
2024-07-09,5659905,28638,0.5059802240496969,775635813,7053448,0.9093762667712199
2024-07-10,5659905,28638,0.5059802240496969,775635847,7053448,0.9093762269087081
2024-07-11,5659905,28638,0.5059802240496969,775636426,7053448,0.909375548074118
2024-07-12,5659905,28638,0.5059802240496969,775636794,7053448,0.9093751166219173
2024-07-13,5659905,28638,0.5059802240496969,775637824,7053454,0.9093746825838137
2024-07-14,5659905,28638,0.5059802240496969,775640739,7053456,0.9093715228384878
2024-07-15,5661667,28696,0.5068471882927768,775688172,7053740,0.9093525278093321
2024-07-16,5661667,28696,0.5068471882927768,775691724,7054513,0.9094480167484679
2024-07-17,5661667,28696,0.5068471882927768,775691733,7054513,0.9094480061965544
2024-07-18,5661667,28696,0.5068471882927768,775692802,7054514,0.9094468817824611
2024-07-19,5661667,28696,0.5068471882927768,775693281,7054514,0.909446320187992
2024-07-20,5661667,28696,0.5068471882927768,775694351,7054517,0.9094454524395523
2024-07-21,5661667,28696,0.5068471882927768,775696419,7054524,0.9094439302806682
2024-07-22,5663087,28760,0.5078502237383956,775750808,7054848,0.9094219338537898
2024-07-23,5663087,28760,0.5078502237383956,775754156,7055758,0.9095353141749717
2024-07-24,5663087,28760,0.5078502237383956,775754208,7055758,0.9095352532074179
2024-07-25,5663087,28760,0.5078502237383956,775754910,7055758,0.9095344301462429
2024-07-26,5663087,28760,0.5078502237383956,775755524,7055759,0.9095338391686401
2024-07-27,5663087,28760,0.5078502237383956,775756452,7055761,0.9095330089500822
2024-07-28,5663087,28760,0.5078502237383956,775758014,7055770,0.9095323377477864
2024-07-29,5664149,28810,0.5086377494659834,775815700,7056056,0.9095015736340475
2024-07-30,5664149,28810,0.5086377494659834,775818622,7057090,0.9096314267125184
2024-07-31,5664149,28810,0.5086377494659834,775818631,7057090,0.9096314161602029
2024-08-01,5664149,28810,0.5086377494659834,775819412,7057092,0.9096307582466111
2024-08-02,5664149,28810,0.5086377494659834,775820078,7057092,0.9096299773773063
2024-08-03,5664149,28810,0.5086377494659834,775820644,7057093,0.9096294426524696
2024-08-04,5664149,28810,0.5086377494659834,775821806,7057106,0.9096297558823707
2024-08-05,5665090,28841,0.5091004732493217,775881658,7057420,0.9096000565591409
2024-08-06,5665090,28841,0.5091004732493217,775883683,7058537,0.9097416474474306
2024-08-07,5665090,28841,0.5091004732493217,775883684,7058537,0.9097416462749074
2024-08-08,5665090,28841,0.5091004732493217,775884463,7058537,0.9097407328802253
2024-08-09,5665090,28841,0.5091004732493217,775885048,7058537,0.909740046956028
2024-08-10,5665090,28841,0.5091004732493217,775885659,7058541,0.9097398460872957
2024-08-11,5665090,28841,0.5091004732493217,775886996,7058546,0.9097389228572662
2024-08-12,5665700,28873,0.5096104629613286,775946228,7058836,0.9097068514907454
2024-08-13,5665700,28873,0.5096104629613286,775948103,7059954,0.9098487350770673
2024-08-14,5665700,28873,0.5096104629613286,775948106,7059954,0.9098487315593756
2024-08-15,5665700,28873,0.5096104629613286,775948702,7059954,0.9098480327118325
2024-08-16,5665700,28873,0.5096104629613286,775949217,7059954,0.9098474288427564
2024-08-17,5665700,28873,0.5096104629613286,775949655,7059955,0.9098470441358725
2024-08-18,5665700,28873,0.5096104629613286,775950759,7059965,0.9098470383737327
2024-08-19,5666320,28902,0.5100664981857713,776022016,7060330,0.9098105278497667
2024-08-20,5666320,28902,0.5100664981857713,776023554,7061622,0.9099752144894302
2024-08-21,5666320,28902,0.5100664981857713,776023555,7061622,0.9099752133168173
2024-08-22,5666320,28902,0.5100664981857713,776024010,7061622,0.9099746797782714
2024-08-23,5666320,28902,0.5100664981857713,776024479,7061622,0.9099741298238093
2024-08-24,5666320,28902,0.5100664981857713,776024740,7061622,0.9099738237726803
2024-08-25,5666320,28902,0.5100664981857713,776025854,7061626,0.9099730329345446
2024-08-26,5666857,28928,0.5104769716264236,776101839,7061977,0.9099291671695162
2024-08-27,5666857,28928,0.5104769716264236,776103133,7063362,0.9101061057048974
2024-08-28,5666857,28928,0.5104769716264236,776103134,7063362,0.9101061045322361
2024-08-29,5666857,28928,0.5104769716264236,776103544,7063362,0.9101056237413598
2024-08-30,5666857,28928,0.5104769716264236,776103547,7063362,0.9101056202233799
2024-08-31,5666857,28928,0.5104769716264236,776104575,7063363,0.9101045435790661
2024-09-01,5666857,28928,0.5104769716264236,776105525,7063384,0.9101061353737947
2024-09-02,5667266,28943,0.5107048089854967,776182979,7063728,0.910059636852717
2024-09-03,5667266,28943,0.5107048089854967,776184174,7064975,0.9102188934864832
2024-09-04,5667266,28943,0.5107048089854967,776184177,7064975,0.9102188899684308
2024-09-05,5667266,28943,0.5107048089854967,776184480,7064975,0.9102185346452688
2024-09-06,5667266,28943,0.5107048089854967,776184481,7064975,0.9102185334725856
2024-09-07,5667266,28943,0.5107048089854967,776185158,7064976,0.910217868401962
2024-09-08,5667266,28943,0.5107048089854967,776185875,7064983,0.9102179294360387
2024-09-09,5667634,28964,0.5110421738594977,776270185,7065269,0.9101559143354192
2024-09-10,5667634,28964,0.5110421738594977,776271361,7066539,0.9103181380924344
2024-09-11,5667634,28964,0.5110421738594977,776271362,7066539,0.910318136919754
2024-09-12,5667634,28964,0.5110421738594977,776271593,7066539,0.9103178660306844
2024-09-13,5667634,28964,0.5110421738594977,776271852,7066539,0.9103175623067677
2024-09-14,5667634,28964,0.5110421738594977,776272166,7066541,0.9103174517273623
2024-09-15,5667634,28964,0.5110421738594977,776272815,7066542,0.9103168194805328
2024-09-16,5668070,28978,0.511249861063819,776367828,7066817,0.9102408349666958
2024-09-17,5668070,28978,0.511249861063819,776368854,7067933,0.9103833781564864
2024-09-18,5668070,28978,0.511249861063819,776368856,7067933,0.9103833758112523
2024-09-19,5668070,28978,0.511249861063819,776369026,7067933,0.9103831764663934
2024-09-20,5668070,28978,0.511249861063819,776369027,7067933,0.9103831752937769
2024-09-21,5668070,28978,0.511249861063819,776369266,7067934,0.9103830238431927
2024-09-22,5668070,28978,0.511249861063819,776369748,7067940,0.9103832314702711
2024-09-23,5668589,28990,0.5114147453625585,776468329,7068244,0.9103068001631268
2024-09-24,5668589,28990,0.5114147453625585,776469670,7069302,0.9104414857569388
2024-09-25,5668589,28990,0.5114147453625585,776469674,7069302,0.9104414810667802
2024-09-26,5668589,28990,0.5114147453625585,776469821,7069302,0.9104413087034839
2024-09-27,5668589,28990,0.5114147453625585,776469961,7069302,0.9104411445480246
2024-09-28,5668589,28990,0.5114147453625585,776470250,7069305,0.9104411920482466
2024-09-29,5668589,28990,0.5114147453625585,776470945,7069307,0.9104406347104206
2024-09-30,5668905,29005,0.5116508390950281,776560431,7069642,0.910378860135355
2024-10-01,5668905,29005,0.5116508390950281,776561676,7070640,0.910505915823742
2024-10-02,5668905,29005,0.5116508390950281,776561682,7070640,0.9105059087888399
2024-10-03,5668905,29005,0.5116508390950281,776561789,7070640,0.9105057833331018
2024-10-04,5668905,29005,0.5116508390950281,776561878,7070640,0.910505678982094
2024-10-05,5668905,29005,0.5116508390950281,776562163,7070644,0.9105058599152995
2024-10-06,5668905,29005,0.5116508390950281,776563000,7070645,0.9105050073207196
2024-10-07,5669191,29014,0.5117837800843189,776645604,7070997,0.9104534891566837
2024-10-08,5669191,29014,0.5117837800843189,776646929,7071822,0.9105581617512583
2024-10-09,5669191,29014,0.5117837800843189,776646930,7071822,0.910558160578836
2024-10-10,5669191,29014,0.5117837800843189,776646998,7071822,0.9105580808541283
2024-10-11,5669191,29014,0.5117837800843189,776646999,7071822,0.9105580796817062
2024-10-12,5669191,29014,0.5117837800843189,776647353,7071822,0.9105576646444837
2024-10-13,5669191,29014,0.5117837800843189,776648222,7071822,0.9105566458117765
2024-10-14,5669388,29019,0.5118541895527349,776715141,7072195,0.9105262182599837
2024-10-15,5669388,29019,0.5118541895527349,776716692,7072956,0.9106223765820654
2024-10-16,5669388,29019,0.5118541895527349,776716702,7072956,0.9106223648580689
2024-10-17,5669388,29019,0.5118541895527349,776716755,7072956,0.9106223027208935
2024-10-18,5669388,29019,0.5118541895527349,776716808,7072956,0.9106222405837263
2024-10-19,5669388,29019,0.5118541895527349,776717212,7072957,0.9106218956816422
2024-10-20,5669388,29019,0.5118541895527349,776718129,7072957,0.9106208205937214
2024-10-21,5669573,29028,0.5119962296984271,776777639,7073319,0.9105976594673832
2024-10-22,5669573,29028,0.5119962296984271,776779128,7073981,0.9106811376631118
2024-10-23,5669573,29028,0.5119962296984271,776779168,7073981,0.9106810907678718
2024-10-24,5669573,29028,0.5119962296984271,776779179,7073981,0.9106810778716816
2024-10-25,5669573,29028,0.5119962296984271,776779230,7073981,0.9106810180802595
2024-10-26,5669573,29028,0.5119962296984271,776779730,7073982,0.9106805606268845
2024-10-27,5669573,29028,0.5119962296984271,776780635,7073982,0.9106794996247556
2024-10-28,5669672,29042,0.5122342174291564,776828923,7074337,0.9106685900262238
2024-10-29,5669672,29042,0.5122342174291564,776830471,7074957,0.9107465868186831
2024-10-30,5669672,29042,0.5122342174291564,776830474,7074957,0.9107465833015197
2024-10-31,5669672,29042,0.5122342174291564,776830521,7074957,0.9107465281992956
2024-11-01,5669672,29042,0.5122342174291564,776830599,7074963,0.9107472091222297
2024-11-02,5669672,29042,0.5122342174291564,776831157,7074964,0.9107466836580551
2024-11-03,5669672,29042,0.5122342174291564,776831955,7074965,0.9107458768222273
2024-11-04,5669801,29055,0.5124518479572739,776875835,7075235,0.9107291900770732
2024-11-05,5669801,29055,0.5124518479572739,776877526,7075804,0.910800449645135
2024-11-06,5669801,29055,0.5124518479572739,776877534,7075804,0.9108004402660458
2024-11-07,5669801,29055,0.5124518479572739,776877560,7075804,0.9108004097840078
2024-11-08,5669801,29055,0.5124518479572739,776877585,7075804,0.9108003804743575
2024-11-09,5669801,29055,0.5124518479572739,776878160,7075804,0.9107997063529241
2024-11-10,5669801,29055,0.5124518479572739,776879225,7075805,0.9107985864855634
2024-11-11,5669909,29063,0.5125831825519598,776923231,7076052,0.9107787896742658
2024-11-12,5669909,29063,0.5125831825519598,776924975,7076597,0.9108468935497922
2024-11-13,5669909,29063,0.5125831825519598,776924985,7076597,0.9108468818260492
2024-11-14,5669909,29063,0.5125831825519598,776925019,7076597,0.9108468419653247
2024-11-15,5669909,29063,0.5125831825519598,776925042,7076597,0.9108468150007192
2024-11-16,5669909,29063,0.5125831825519598,776925555,7076598,0.9108463422856518
2024-11-17,5669909,29063,0.5125831825519598,776926724,7076600,0.9108452292085142
2024-11-18,5670015,29066,0.5126265098064114,776974049,7076826,0.9108188373998062
2024-11-19,5670015,29066,0.5126265098064114,776975339,7077314,0.9108801328377811
2024-11-20,5670015,29066,0.5126265098064114,776975351,7077314,0.910880118769688
2024-11-21,5670015,29066,0.5126265098064114,776975382,7077314,0.910880082427116
2024-11-22,5670015,29066,0.5126265098064114,776975388,7077314,0.9108800753930703
2024-11-23,5670015,29066,0.5126265098064114,776975911,7077314,0.9108794622591587
2024-11-24,5670015,29066,0.5126265098064114,776977163,7077314,0.910877994492613
2024-11-25,5670083,29071,0.5127085441253681,777026697,7077544,0.9108495277350812
2024-11-26,5670083,29071,0.5127085441253681,777027835,7078061,0.9109147293288405
2024-11-27,5670083,29071,0.5127085441253681,777027844,7078061,0.9109147187780828
2024-11-28,5670083,29071,0.5127085441253681,777027877,7078061,0.910914680091973
2024-11-29,5670083,29071,0.5127085441253681,777027901,7078061,0.9109146519566226
2024-11-30,5670083,29071,0.5127085441253681,777028425,7078066,0.9109146811456738
2024-12-01,5670083,29071,0.5127085441253681,777029805,7078077,0.9109144790140964
2024-12-02,5670135,29072,0.5127214784127715,777081520,7078285,0.9108806242104432
2024-12-03,5670135,29072,0.5127214784127715,777082798,7078808,0.9109464291603068
2024-12-04,5670135,29072,0.5127214784127715,777082836,7078808,0.9109463846142652
2024-12-05,5670135,29072,0.5127214784127715,777082840,7078808,0.9109463799252084
2024-12-06,5670135,29072,0.5127214784127715,777082890,7078808,0.9109463213120031
2024-12-07,5670135,29072,0.5127214784127715,777083477,7078808,0.9109456331935365
2024-12-08,5670135,29072,0.5127214784127715,777085104,7078808,0.9109437259268324
2024-12-09,5670416,29076,0.5127666118323594,777136066,7078970,0.9109048350356705
2024-12-10,5670416,29076,0.5127666118323594,777137379,7079562,0.9109794730385758
2024-12-11,5670416,29076,0.5127666118323594,777137407,7079562,0.9109794402162912
2024-12-12,5670416,29076,0.5127666118323594,777137450,7079562,0.9109793898106442
2024-12-13,5670416,29076,0.5127666118323594,777137480,7079562,0.9109793546439171
2024-12-14,5670416,29076,0.5127666118323594,777138220,7079562,0.910978487198841
2024-12-15,5670416,29076,0.5127666118323594,777139951,7079563,0.9109765867641001
2024-12-16,5670475,29078,0.5127965470264837,777185714,7079791,0.9109522823781602
2024-12-17,5670475,29078,0.5127965470264837,777186709,7080405,0.911030119018672
2024-12-18,5670475,29078,0.5127965470264837,777186759,7080405,0.9110300604079129
2024-12-19,5670475,29078,0.5127965470264837,777186766,7080405,0.9110300522024072
2024-12-20,5670475,29078,0.5127965470264837,777186825,7080405,0.9110299830417223
2024-12-21,5670475,29078,0.5127965470264837,777187695,7080405,0.9110289632158933
2024-12-22,5670475,29078,0.5127965470264837,777189179,7080405,0.9110272236561853
2024-12-23,5670592,29079,0.5128036014581899,777224066,7080584,0.9110093613596366
2024-12-24,5670592,29079,0.5128036014581899,777224784,7081274,0.9110972971752275
2024-12-25,5670592,29079,0.5128036014581899,777224819,7081274,0.91109725614668
2024-12-26,5670592,29079,0.5128036014581899,777224821,7081274,0.9110972538021918
2024-12-27,5670592,29079,0.5128036014581899,777224853,7081274,0.9110972162903802
2024-12-28,5670592,29079,0.5128036014581899,777224858,7081274,0.91109721042916
2024-12-29,5670592,29079,0.5128036014581899,777225829,7081276,0.9110963295070834
2024-12-30,5670717,29084,0.5128804699652618,777249609,7081478,0.9110944435354487
2024-12-31,5670717,29084,0.5128804699652618,777267532,7082490,0.9112036343234262
2025-01-01,5670717,29084,0.5128804699652618,777267534,7082497,0.9112045325696057
2025-01-02,5670717,29084,0.5128804699652618,777267598,7082497,0.9112044575412752
2025-01-03,5670717,29084,0.5128804699652618,777267638,7082497,0.911204410648575
2025-01-04,5670717,29084,0.5128804699652618,777267641,7082497,0.9112044071316227
2025-01-05,5670717,29084,0.5128804699652618,777267642,7082497,0.9112044059593052
2025-01-06,5670836,29092,0.5130107800684062,777292747,7082699,0.9112009635154874
2025-01-07,5670836,29092,0.5130107800684062,777317546,7083879,0.9113236973040102
2025-01-08,5670836,29092,0.5130107800684062,777317550,7083879,0.9113236926144276
2025-01-09,5670836,29092,0.5130107800684062,777317607,7083879,0.9113236257878821
2025-01-10,5670836,29092,0.5130107800684062,777317646,7083879,0.9113235800644619
2025-01-11,5670836,29092,0.5130107800684062,777317652,7083879,0.9113235730300898
2025-01-12,5670836,29092,0.5130107800684062,777317652,7083879,0.9113235730300898
2025-01-13,5670922,29098,0.5131088031187874,777338844,7084102,0.911327415924168
2025-01-14,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-15,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-16,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-17,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-18,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-19,5670922,29098,0.5131088031187874,777360691,7085201,0.9114431797272343
2025-01-20,5670995,29105,0.5132256332442543,777378014,7085336,0.9114402353035933
2025-01-21,5670995,29105,0.5132256332442543,777399198,7086395,0.9115516221564202
2025-01-22,5670995,29105,0.5132256332442543,777399198,7086395,0.9115516221564202
2025-01-23,5670995,29105,0.5132256332442543,777399198,7086395,0.9115516221564202
2025-01-24,5670995,29105,0.5132256332442543,777399198,7086395,0.9115516221564202
2025-01-25,5670995,29105,0.5132256332442543,777399229,7086395,0.9115515858068853
2025-01-26,5670995,29105,0.5132256332442543,777399229,7086395,0.9115515858068853
2025-01-27,5671053,29107,0.5132556511110018,777415269,7086491,0.91154512685549
2025-01-28,5671053,29107,0.5132556511110018,777435019,7087505,0.9116523988225439
